release_date,weighted_gamma,gamma,n_word,n_document
2017-12-02,0.04527264111052906,0.05173345427044254,1407,5
2017-12-03,0.055963127409485655,0.0518172022661554,38873,91
2017-12-04,0.06059014778877332,0.06303902383856438,56223,191
2017-12-05,0.06069924133193379,0.05757303838517402,64995,227
2017-12-06,0.047291008741835595,0.0510084365880471,53208,169
2017-12-07,0.056902455152923456,0.0685673444804227,50289,153
2017-12-08,0.0610652906561124,0.08121823241431611,24140,94
2017-12-09,0.008199918771258275,0.017276423722968403,3298,7
2017-12-10,0.038983817759262775,0.046431044890356085,34842,82
2017-12-11,0.04313768809924776,0.04432014954633083,60931,187
2017-12-12,0.06578515992651131,0.06149743111134283,55014,170
2017-12-13,0.051546653497446304,0.04356227438006963,58800,162
2017-12-14,0.03348842818697058,0.03780727384893362,57238,196
2017-12-15,0.07533177235606453,0.06305296068978584,37348,117
2017-12-16,0.037065603751793554,0.0690249304465408,4834,18
2017-12-17,0.04494932155000815,0.04806551472503652,38103,106
2017-12-18,0.041137915409838834,0.04130036508869655,63361,198
2017-12-19,0.04135070341715809,0.03481418668957331,55378,162
2017-12-20,0.034359793288225256,0.041437958338962924,49117,157
2017-12-21,0.03745532417943073,0.04386000430731115,67392,186
2017-12-22,0.05151771960984742,0.041148679484494695,23614,74
2017-12-23,0.045615056591251826,0.040618844942985066,2928,8
2017-12-24,0.03274130778950719,0.07323233830324187,7241,11
2017-12-25,0.04745318204496705,0.06916682988162676,28848,77
2017-12-26,0.04218265384382791,0.04419464000785218,43507,146
2017-12-27,0.030706138355053664,0.03786455170068844,48753,132
2017-12-28,0.03735852982062816,0.042596596766739284,47314,134
2017-12-29,0.03674505374693663,0.04138061643553609,21259,68
2017-12-30,0.007520328478789208,0.008504162149931126,612,2
2017-12-31,0.018061585355815573,0.0714157008964823,4202,10
2018-01-01,0.047054236018129074,0.05043192128304215,22459,56
2018-01-02,0.05586415825579367,0.06173065501004533,42842,147
2018-01-03,0.05058216352446331,0.049743559735032,65722,224
2018-01-04,0.04249967197979602,0.04870910856334224,55527,181
2018-01-05,0.04199617211130152,0.0380956212009335,26882,106
2018-01-06,0.00850694660772377,0.010927540563080653,2478,7
2018-01-07,0.0331098312561343,0.03468423664896175,38877,97
2018-01-08,0.05614278712125544,0.05376379486495689,61338,182
2018-01-09,0.057548177039373274,0.04749861512087822,56158,182
2018-01-10,0.04318783926189386,0.06238495409360278,53590,187
2018-01-11,0.04297630812912987,0.04568532331880009,64673,213
2018-01-12,0.01850049332102445,0.03415620621107805,23905,102
2018-01-13,0.027072431409721587,0.028638845598718193,2385,7
2018-01-14,0.04010438495813506,0.0412609579969764,41803,113
2018-01-15,0.05689284403902981,0.0564925875966695,55248,147
2018-01-16,0.04835026775302241,0.05380712135931352,78835,244
2018-01-17,0.038516120625479086,0.036899533786754195,69941,209
2018-01-18,0.03201129931058886,0.04220998645614725,74613,241
2018-01-19,0.04899607213845344,0.04027788784905322,26216,104
2018-01-20,0.07044413915753105,0.10982629316580898,3819,7
2018-01-21,0.02457596931472153,0.022323605283815356,41918,100
2018-01-22,0.042694607737826865,0.04478647708377851,75023,230
2018-01-23,0.041819017184084734,0.04114805951884173,65776,226
2018-01-24,0.0625430088582537,0.05183620896053051,92977,264
2018-01-25,0.05026393320042722,0.05024746452924826,63135,208
2018-01-26,0.05126599384408463,0.05228148522271521,16300,79
2018-01-27,0.07473949776853095,0.07498769361106528,3506,11
2018-01-28,0.03638562884457235,0.03980962375013593,55459,132
2018-01-29,0.030183527740735332,0.04066875762783366,81665,219
2018-01-30,0.055707432038043445,0.051401936874244825,84766,254
2018-01-31,0.03693030309311998,0.035478708769295354,75173,234
2018-02-01,0.03635796016052381,0.037831732586696386,101013,350
2018-02-02,0.048017848593341565,0.04546014997493366,27479,116
2018-02-03,0.04981893988515368,0.11058138238185426,2508,8
2018-02-04,0.029752660822336262,0.034126622454174,47656,109
2018-02-05,0.028781009404716968,0.03419380911707264,83993,253
2018-02-06,0.038709890606115266,0.044545212959334966,82140,236
2018-02-07,0.037394009347704836,0.03885974294070328,75081,197
2018-02-08,0.041935778211319975,0.03951094919298628,73952,223
2018-02-09,0.032293266139370246,0.028545585378379916,21809,61
2018-02-10,0.15761215919527588,0.12765060786077115,1436,3
2018-02-11,0.035824001517234264,0.03886435778687238,53509,118
2018-02-12,0.03499986086903244,0.036375085303639434,59738,191
2018-02-13,0.03144107994766191,0.038265689700067086,65392,203
2018-02-14,0.03936551398219541,0.032784506137462824,65240,197
2018-02-15,0.03313842974370558,0.03820498674400779,50088,163
2018-02-16,0.055987198450898876,0.06574404367290773,26578,85
2018-02-17,0.0709896791888167,0.04743996967436476,2367,6
2018-02-18,0.03980748805248526,0.04333535663623709,30473,64
2018-02-19,0.031341679287421986,0.044003388320922994,44069,109
2018-02-20,0.03926010900630808,0.042474268218494725,63205,195
2018-02-21,0.03512686144242998,0.0392293714212888,74225,222
2018-02-22,0.03786799545268175,0.03951197097180767,73502,208
2018-02-23,0.033822534110951784,0.04971081536728286,30462,93
2018-02-24,0.009570570045951025,0.009930146620062263,2400,6
2018-02-25,0.04484181448240803,0.03753473657465041,50516,121
2018-02-26,0.033646187204250076,0.0365748832842462,89687,272
2018-02-27,0.04969083387744595,0.04562023980726418,66614,219
2018-02-28,0.05253791682421128,0.06161463583675466,60560,208
2018-03-01,0.043713264882864686,0.05702164976136786,74909,222
2018-03-02,0.06419065536925059,0.08212751261274087,28074,87
2018-03-03,0.0713346838868288,0.05925126860796346,2992,8
2018-03-04,0.061307928752787566,0.062739602731810007,28539,63
2018-03-05,0.07546140935302302,0.07549697394000153,57823,208
2018-03-06,0.045139712722030205,0.050489628978497625,65954,207
2018-03-07,0.0630291766364006,0.06745974705783767,76563,224
2018-03-08,0.051774330561725444,0.060587987758210754,64897,190
2018-03-09,0.06314548562456716,0.04873755061759549,38027,126
2018-03-10,0.10580083979870425,0.1104396255789231,845,3
2018-03-11,0.04244145582205347,0.038541124921892836,34313,76
2018-03-12,0.0641371720104504,0.06245583408958226,61523,196
2018-03-13,0.06499230361194279,0.06832775342364969,73516,232
2018-03-14,0.04380664877880478,0.04364330559885188,72383,231
2018-03-15,0.0277683947178693,0.026326126309022004,67513,198
2018-03-16,0.04270972000946088,0.04025397277266292,27577,92
2018-03-17,0.14455160838866415,0.16249833405035405,1978,7
2018-03-18,0.02252073890491683,0.024413198412339684,40626,96
2018-03-19,0.027018718696891837,0.03372998152198553,40280,139
2018-03-20,0.057485351079265216,0.059559768078860986,54043,176
2018-03-21,0.04618989993985259,0.04714931318460154,55450,177
2018-03-22,0.03831396839261718,0.043145700748986195,52339,165
2018-03-23,0.04359770603011567,0.03162941823895742,30582,96
2018-03-24,0.07401480023483521,0.08442094610458772,4997,14
2018-03-25,0.043597557443539534,0.04616163258881094,38026,95
2018-03-26,0.03842873105783817,0.039893028268449184,51841,169
2018-03-27,0.06064380181591054,0.05411723419739868,62636,207
2018-03-28,0.04239718944676015,0.043166580212717284,70790,215
2018-03-29,0.050494110363350456,0.05737762346752903,41996,138
2018-03-30,0.027100783508393345,0.02586607430446608,9631,31
2018-03-31,0.007362869883004852,0.013607426908208308,2848,9
2018-04-01,0.0344704203135013,0.0462851487917997,41870,91
2018-04-02,0.04302255002590472,0.03931493331076072,69174,206
2018-04-03,0.055478817689892,0.050251405776013953,83103,252
2018-04-04,0.044218645985282294,0.04755628220222001,80308,239
2018-04-05,0.06426617833468543,0.05016103803659961,38717,124
2018-04-06,0.08593625983999456,0.07682455483137343,30912,70
2018-04-07,0.07448219800340475,0.07174427890963281,423,2
2018-04-08,0.03007949058075519,0.03733748355431884,25176,55
2018-04-09,0.04373707151888777,0.051127089749471964,50511,153
2018-04-10,0.05954265608728009,0.05710394240909279,54405,154
2018-04-11,0.05748588523535135,0.056053654342049036,55836,153
2018-04-12,0.05952317120457847,0.05067922073769839,57890,155
2018-04-13,0.07874936630076869,0.06617356210176802,36489,111
2018-04-14,0.012992821498531225,0.007540615183357385,2675,8
2018-04-15,0.041122075938493624,0.045120766612777814,28338,62
2018-04-16,0.04858282262629995,0.039439768582898035,66738,184
2018-04-17,0.055768128310304386,0.05371954333481171,93291,267
2018-04-18,0.04603472970803344,0.03870866998690371,69360,202
2018-04-19,0.033764737350766696,0.0322532043236168,83511,225
2018-04-20,0.06813357557248234,0.05515256859962294,46743,160
2018-04-21,0.004738622255878708,0.004478273988251182,406,2
2018-04-22,0.02761787238124597,0.02842233193085022,38125,89
2018-04-23,0.043754608619747885,0.047046708177678705,95265,242
2018-04-24,0.0445617578667666,0.03999241767524362,80903,237
2018-04-25,0.03316379170942269,0.028387454529700106,93825,262
2018-04-26,0.03739442453537075,0.036224305600073475,102029,306
2018-04-27,0.046096581496918684,0.05151181293740599,30832,96
2018-04-28,0.04046340303507608,0.033020763580738875,3614,10
2018-04-29,0.026306394599662025,0.03519835369034909,33339,73
2018-04-30,0.04255103588257481,0.04325939062811483,69570,185
2018-05-01,0.026617958399398175,0.02713517895779645,75978,212
2018-05-02,0.03879645588067136,0.03552424469641594,68613,204
2018-05-03,0.032876383360037245,0.03464548244664352,83037,204
2018-05-04,0.03230610615832988,0.036585101898131786,33482,105
2018-05-05,0.07154295110920013,0.0549906214853057,3558,14
2018-05-06,0.044155598091056895,0.04296978688491351,44654,100
2018-05-07,0.03683879729652857,0.03610562103948018,82242,240
2018-05-08,0.0743683822476458,0.06301443676267984,55842,159
2018-05-09,0.03468630615189286,0.034646201014414055,65897,184
2018-05-10,0.04599517091565978,0.047683798826277116,55579,159
2018-05-11,0.03976347291063943,0.04540522946037749,34645,105
2018-05-12,0.05378751158293554,0.08804939698733971,2733,8
2018-05-13,0.04329428511722664,0.06151956215523327,24568,48
2018-05-14,0.042986286895666616,0.05254294011871611,52243,147
2018-05-15,0.04227968859657451,0.05057021332235751,48647,150
2018-05-16,0.047594978515970075,0.042425734283016436,64313,167
2018-05-17,0.045589357565653806,0.03848615140967136,71339,199
2018-05-18,0.046572123719230266,0.04031107655946201,33774,95
2018-05-19,0.015134279297431791,0.01336152709335559,2989,7
2018-05-20,0.03284638727105553,0.03058765232005419,30415,70
2018-05-21,0.05103523949847246,0.05206674189444546,75850,211
2018-05-22,0.049712327227269947,0.04627940128139599,61146,176
2018-05-23,0.05275956587176384,0.04934494593418019,58165,182
2018-05-24,0.03637154245738402,0.033210700338863114,47037,142
2018-05-25,0.08025001769626157,0.07473837646476415,29626,78
2018-05-26,0.1167796759673903,0.15892929089464372,1865,5
2018-05-27,0.051190522243630784,0.06880796078106502,13293,29
2018-05-28,0.033522810296044876,0.04171224167042414,73129,175
2018-05-29,0.07627358356047526,0.058867088257746426,65661,185
2018-05-30,0.056484868960390275,0.05801622203312199,74205,207
2018-05-31,0.0474206358438852,0.04612604934046164,63435,193
2018-06-01,0.04321284726162322,0.04444211321503424,45544,137
2018-06-02,0.04491920152034442,0.046165116488845116,1912,4
2018-06-03,0.030814935719486042,0.04144164206615666,37332,81
2018-06-04,0.03452428912294787,0.03557964522639312,75085,226
2018-06-05,0.04898787617603815,0.03416064892470583,49494,146
2018-06-06,0.0463262716645635,0.056686353638813206,64814,195
2018-06-07,0.04123111948204874,0.052073238505880214,58021,184
2018-06-08,0.06907083034493501,0.08283734307512976,33778,107
2018-06-09,0.0034037875947436945,0.004501017678972644,955,4
2018-06-10,0.02803684182957091,0.03423423178116133,31181,76
2018-06-11,0.044762493563360574,0.04564390138210172,64292,191
2018-06-12,0.06402340711536773,0.06238412029238448,57080,170
2018-06-13,0.04790926946691822,0.04918274217949168,52263,162
2018-06-14,0.051583707481561505,0.05778403513734362,60789,179
2018-06-15,0.04843007961560692,0.051111476960312166,42358,145
2018-06-16,0.013254705977743088,0.013254705977743088,496,1
2018-06-17,0.048471632038910466,0.04228375157507305,28293,71
2018-06-18,0.051069168938377055,0.050999758349224274,59215,173
2018-06-19,0.0487454676192452,0.043606361142219066,60606,180
2018-06-20,0.0407756858239246,0.05767615667078186,53600,172
2018-06-21,0.05217640058125025,0.04991390807068338,70958,201
2018-06-22,0.04030802307615118,0.06158910597599239,31247,96
2018-06-23,0.045419908660453784,0.051752806171485435,2495,7
2018-06-24,0.03582228036414875,0.040698190589862356,17545,43
2018-06-25,0.06720071523147567,0.08340861066521184,43900,135
2018-06-26,0.07176056930238464,0.08048383258738794,35823,112
2018-06-27,0.03612646350876197,0.04767395878657152,35891,106
2018-06-28,0.04352112372100991,0.04513122746990432,46347,157
2018-06-29,0.03139365791847172,0.05013558355067042,30871,96
2018-06-30,0.0224743695578504,0.020602503221789737,1261,3
2018-07-01,0.023606812189599192,0.026301145866713165,6004,15
2018-07-02,0.030391141288065165,0.03524366299384382,21780,63
2018-07-03,0.05324662368942324,0.0835452509433394,17870,60
2018-07-04,0.03778638441741405,0.04536103327554021,16577,48
2018-07-05,0.05943481888044987,0.06183036484268594,24665,76
2018-07-06,0.0714071187556948,0.08055896266222606,15419,57
2018-07-07,0.23876984464234516,0.16082290963174944,797,4
2018-07-08,0.02630778182744515,0.06883086055312772,8247,16
2018-07-09,0.056587364195105405,0.06372493127093203,25588,93
2018-07-10,0.029299912793920406,0.051166900711549494,29812,101
2018-07-11,0.06134519750958057,0.06499728520919816,26704,89
2018-07-12,0.05777878772492002,0.07066801442747417,27447,108
2018-07-13,0.034374732856090225,0.04857052577612643,20069,73
2018-07-14,0.007109688020631892,0.006358721849362339,850,3
2018-07-15,0.07218807958874802,0.09969146554552025,14248,25
2018-07-16,0.057526791508120394,0.05483667904469028,33516,133
2018-07-17,0.040806790747997,0.03581493062283984,27566,107
2018-07-18,0.017946381306249478,0.01926569631684777,27758,95
2018-07-19,0.04220430461117781,0.041588268667062785,30899,97
2018-07-20,0.053973600884831115,0.06514287009966307,16108,61
2018-07-21,0.04154949693427386,0.0839292660419447,1910,10
2018-07-22,0.012922442886779238,0.014448057479722132,6153,15
2018-07-23,0.04542567571751304,0.046534995448864906,23831,68
2018-07-24,0.04685891635504414,0.04067446259544815,28734,100
2018-07-25,0.03937300030992842,0.031075841464025488,26636,80
2018-07-26,0.03944492829172399,0.03852215734108142,34557,100
2018-07-27,0.03365849127449848,0.03257121600382749,24303,80
2018-07-28,0.05593432816663274,0.051935305746491786,1677,8
2018-07-29,0.02820888732747613,0.025465008807530692,13988,28
2018-07-30,0.036828720324222686,0.03681114164375612,33725,103
2018-07-31,0.028527049171726722,0.02600810091182362,28354,96
2018-08-01,0.03083676241613558,0.039119268688658705,28791,107
2018-08-02,0.0439837632526905,0.03024786137129225,27186,89
2018-08-03,0.029303887969279366,0.028118338287997636,17906,69
2018-08-04,0.06387086072705038,0.115620866217375,2376,7
2018-08-05,0.030448256925872247,0.04898027308297253,9337,27
2018-08-06,0.03970545535296799,0.05873589133114898,20335,68
2018-08-07,0.05405937535110351,0.042450891037594723,24944,84
2018-08-08,0.03806146309696704,0.04583159672784204,25122,101
2018-08-09,0.032730735058352146,0.041226509265669654,20874,81
2018-08-10,0.031030136359352603,0.03622736514085092,18327,58
2018-08-11,0.08442524447783348,0.13858487852164517,1248,5
2018-08-12,0.01938577187698529,0.02402480866492599,10748,17
2018-08-13,0.052082823213989625,0.0613898449860797,23310,92
2018-08-14,0.036339072034283555,0.03231558226553991,21225,70
2018-08-15,0.03482583682493665,0.03102088920644793,22436,83
2018-08-16,0.020156784387821064,0.021957893065725965,20956,80
2018-08-17,0.04857542124378788,0.035246655285613784,17565,57
2018-08-18,0.018111221483423704,0.04164543257825873,1583,7
2018-08-19,0.054289180944248824,0.03880824352389839,10669,14
2018-08-20,0.04659652397721965,0.056252973651174605,18249,78
2018-08-21,0.01768191832337686,0.02922006967827836,17045,71
2018-08-22,0.024248968347823103,0.033716721266704226,28131,100
2018-08-23,0.02909352537886199,0.028494935565606044,19400,71
2018-08-24,0.046577768340862684,0.024685522072144188,15838,51
2018-08-25,0.017064870535124323,0.014368876089406917,3206,11
2018-08-26,0.02636424767690495,0.02574563717210003,7262,13
2018-08-27,0.02713136270717503,0.03469779045476754,20840,74
2018-08-28,0.05998434182935283,0.033007455284586325,24338,76
2018-08-29,0.039947747955527746,0.043628390571109614,22309,71
2018-08-30,0.032830602690510545,0.030788706893074436,23611,83
2018-08-31,0.04516253912516264,0.05888191618261802,17842,60
2018-09-01,0.0131885509437127,0.02585331996045751,3746,11
2018-09-02,0.00851252470358438,0.0100809998667424,3792,8
2018-09-03,0.013235426717579943,0.014420332920689016,10434,28
2018-09-04,0.03963909489204493,0.042532957896360746,20136,73
2018-09-05,0.022972253841462616,0.02519949358793675,21193,77
2018-09-06,0.017471646856037897,0.02597068767881894,17963,77
2018-09-07,0.03318392088576988,0.03528938960797272,18916,63
2018-09-08,0.00867751611736975,0.00878622800715046,2198,9
2018-09-09,0.025813753140022398,0.03566451056108547,5974,15
2018-09-10,0.04271684528504616,0.032049197402530774,22909,88
2018-09-11,0.07469947424399045,0.06692109562009245,19259,56
2018-09-12,0.04299690329803656,0.04715604330074288,28145,101
2018-09-13,0.034688520582366406,0.04208816326072715,20937,93
2018-09-14,0.03823840003276713,0.03793588978604258,16068,58
2018-09-15,0.10343510669049419,0.14061669976070518,746,5
2018-09-16,0.06462569936248992,0.1016385530288924,10283,24
2018-09-17,0.0366858347489508,0.04129193154593574,26372,86
2018-09-18,0.025179863609016532,0.02140584507776706,21278,70
2018-09-19,0.018937768341109374,0.023054117039200673,18426,60
2018-09-20,0.029791845298490886,0.02599492904367242,21257,72
2018-09-21,0.043277376353046834,0.048793521638502556,15755,53
2018-09-22,0.10429705701777438,0.14069711768493315,1460,4
2018-09-23,0.04791920492164584,0.04994767001870298,5572,14
2018-09-24,0.03968919877509112,0.042093030796634553,25111,88
2018-09-25,0.02535304104848974,0.02927443803519411,19579,76
2018-09-26,0.05052502242317994,0.04247552810512706,24648,84
2018-09-27,0.060058200489281906,0.06127501710885889,20773,63
2018-09-28,0.046066863967823106,0.04028682002875525,20334,68
2018-09-29,0.02374278580081203,0.054548550458744266,2152,4
2018-09-30,0.0029563748981214807,0.007678116072123268,4608,9
2018-10-01,0.03990574051155377,0.0463853557660469,22456,69
2018-10-02,0.0984933702107294,0.07225789526169954,20479,81
2018-10-03,0.045702826572523024,0.04951910251477048,20387,64
2018-10-04,0.026532004703335055,0.022323955932148316,18766,63
2018-10-05,0.04214332494084997,0.051508125955173345,17937,68
2018-10-06,0.1857793711236847,0.15817919736095265,505,2
2018-10-07,0.016729041237410133,0.05296465318074267,5876,12
2018-10-08,0.046041143860278015,0.045185271325561556,15692,78
2018-10-09,0.04506611484648955,0.05326410675267156,26518,98
2018-10-10,0.034715565965789515,0.04308105758048049,26151,121
2018-10-11,0.045073443458118354,0.03918434722563694,26308,91
2018-10-12,0.02001899176853994,0.026983975061844495,25904,96
2018-10-13,0.12751281338047926,0.1964251839652326,989,5
2018-10-14,0.023885153955196074,0.020466986971862427,7508,16
2018-10-15,0.05958075542237051,0.05684202894304868,27200,97
2018-10-16,0.04259193419219858,0.03684751108398695,32214,141
2018-10-17,0.04734717952437612,0.05627807477532117,24740,93
2018-10-18,0.04311563729093674,0.05541372172565022,23612,111
2018-10-19,0.04031919234307661,0.04535466250660168,18115,64
2018-10-20,0.015984261859999495,0.018593548650845365,2390,8
2018-10-21,0.034896606529289394,0.04888080057468943,7040,21
2018-10-22,0.06100177592569059,0.05996213373063054,16507,63
2018-10-23,0.06058345127192589,0.05779779018674045,30988,187
2018-10-24,0.030798237541320304,0.025814848837505264,30082,118
2018-10-25,0.04815229833229599,0.04241730227592278,32715,163
2018-10-26,0.02995502062344604,0.025895919176797778,22380,102
2018-10-27,0.08274571042977663,0.04900433649255385,1447,6
2018-10-28,0.037469719984058396,0.046390449917864604,9997,24
2018-10-29,0.03357967097139774,0.03397460876873344,27315,126
2018-10-30,0.028652725443439407,0.02546470580401847,66053,212
2018-10-31,0.016596146433453123,0.01732495766209064,71768,239
2018-11-01,0.0322294698961411,0.030251713545653567,130882,376
2018-11-02,0.034565131348347045,0.04264313709600729,63398,175
2018-11-03,0.007013325455953934,0.008512870706114542,1770,7
2018-11-04,0.0241606622592837,0.025794948608941298,53442,132
2018-11-05,0.02935975789171656,0.026900178883821044,84242,232
2018-11-06,0.03856376983311053,0.044028287855236506,75488,217
2018-11-07,0.023408511161466958,0.023896216816062448,90942,271
2018-11-08,0.02727168871766652,0.030442452002020736,78680,227
2018-11-09,0.02686126935476692,0.0278447198329113,47191,149
2018-11-10,0.004647028026942037,0.005749173869138238,4491,9
2018-11-11,0.04074394226404299,0.046636174436249386,39474,113
2018-11-12,0.037307987419357674,0.03542149852756714,76491,232
2018-11-13,0.033547845115393875,0.03249749749687363,89320,290
2018-11-14,0.043470155046367566,0.04439169983028682,82965,258
2018-11-15,0.0384937858592295,0.04258383047607487,81713,252
2018-11-16,0.018470226321674225,0.01966148982999011,44754,131
2018-11-17,0.06100904352985259,0.08675225124720667,7047,19
2018-11-18,0.02985035415263837,0.03512395477214849,45902,114
2018-11-19,0.039521477144838876,0.03776880331801577,73012,229
2018-11-20,0.03987985743258644,0.03425493450181916,75438,247
2018-11-21,0.03390688967505509,0.04070906259847425,61272,180
2018-11-22,0.037390567369912794,0.03802260849970946,43380,109
2018-11-23,0.07337461166370514,0.08343746999455873,20759,77
2018-11-24,0.03514961108186417,0.0439819519539449,9347,20
2018-11-25,0.04527726925318726,0.052155448748988295,35941,79
2018-11-26,0.04789368665775353,0.04697082134881983,50819,143
2018-11-27,0.038898793253146394,0.039602327564643575,81786,243
2018-11-28,0.0518639704251345,0.05482287646733975,83441,246
2018-11-29,0.03215675029594224,0.03530407847099607,71598,201
2018-11-30,0.0577936727853861,0.06433075552951345,38475,123
2018-12-01,0.06909402679271123,0.06844515535213955,4320,13
2018-12-02,0.041282509991951336,0.0502263273551816,35668,88
2018-12-03,0.05343603986959035,0.04279230977434385,72952,216
2018-12-04,0.056863435092534845,0.04660733741343908,81726,286
2018-12-05,0.04372485254590261,0.04630047475392472,64496,182
2018-12-06,0.039601075682076214,0.04339297419475286,80129,253
2018-12-07,0.035657766520449635,0.03947693381182274,35447,119
2018-12-08,0.09312108960489218,0.1094749396334433,3214,13
2018-12-09,0.04975258266370839,0.05430822162829028,43537,102
2018-12-10,0.03412042140464361,0.03626374858616945,54419,190
2018-12-11,0.04920692971413043,0.0531127105403685,70575,227
2018-12-12,0.040519388630103556,0.04828163186617368,72386,221
2018-12-13,0.04364076482941072,0.04046436519692495,74205,251
2018-12-14,0.04037842370655791,0.03610380224821058,41953,117
2018-12-15,0.05690178107263335,0.0770854621162522,4672,13
2018-12-16,0.05014673371928743,0.056804200738739215,51060,129
2018-12-17,0.03470913641780586,0.03337149778000188,75829,227
2018-12-18,0.04074581384501719,0.04086918664593728,61970,196
2018-12-19,0.03783724830038588,0.038903637275780764,88798,252
2018-12-20,0.03413027666069073,0.03336399212261679,75801,230
2018-12-21,0.0354818614525844,0.03786337542532758,42145,123
2018-12-22,0.057854067856137094,0.09059189973963849,2034,7
2018-12-23,0.05232496861819159,0.0487506753862067,41084,114
2018-12-24,0.03735875848384041,0.041443588301330415,23770,87
2018-12-25,0.04331847662446363,0.047978686434116215,29431,70
2018-12-26,0.03493330353125017,0.0396113418801363,52549,171
2018-12-27,0.034218509593242,0.03311092778916984,59853,166
2018-12-28,0.03987176293719714,0.04035821337189175,34543,97
2018-12-29,0.04110364024128341,0.10305941993516402,2477,9
2018-12-30,0.0304010141827251,0.041244417599527156,32759,70
2018-12-31,0.02937878477668123,0.029427893127947614,14690,60
2019-01-01,0.028457713430277247,0.03176055433022808,27708,72
2019-01-02,0.0462388920929171,0.049684352899634236,77795,259
2019-01-03,0.031261375288796814,0.031327506154090266,87889,286
2019-01-04,0.03498230370791154,0.030810768830074525,35307,136
2019-01-05,0.003970144837080155,0.00498732521288592,2547,9
2019-01-06,0.02299813649714364,0.025117135853337757,30237,81
2019-01-07,0.026521711011567042,0.030680942065147567,91751,287
2019-01-08,0.04758273905950372,0.04242071376295697,71531,217
2019-01-09,0.03658157022520799,0.048279733991658726,74517,230
2019-01-10,0.03366835427781272,0.03230374432936959,77692,233
2019-01-11,0.04005943043897994,0.042304652733532955,47788,127
2019-01-12,0.017788245869667728,0.01888565304286822,5149,18
2019-01-13,0.03642408682845985,0.03986039086569765,46840,112
2019-01-14,0.032092974414221084,0.04328996706251435,80230,233
2019-01-15,0.032338437243691606,0.030610709899319587,107185,309
2019-01-16,0.034792190615055445,0.04160342639301954,93777,276
2019-01-17,0.03964583344559703,0.03821511915394813,96704,264
2019-01-18,0.035985482953998255,0.03759061208562902,44136,134
2019-01-19,0.02403444760235695,0.022112904613280356,5565,15
2019-01-20,0.057445279620767224,0.05754926256798253,41223,109
2019-01-21,0.03566717760871365,0.03508984649634217,63895,171
2019-01-22,0.028128806171926025,0.03202116583815702,98783,273
2019-01-23,0.03095899420771866,0.03267443370015497,113041,304
2019-01-24,0.03161873204460728,0.031773587340394746,93576,256
2019-01-25,0.06682894469098065,0.0692800031447447,37199,114
2019-01-26,0.003292648824841452,0.003863769639904956,3281,9
2019-01-27,0.022175854227445956,0.02779535911191679,54141,121
2019-01-28,0.03609834149236196,0.03904071637297489,110783,335
2019-01-29,0.040015382995444534,0.04364661868220409,102980,302
2019-01-30,0.03130118102279158,0.03919727208765263,115778,339
2019-01-31,0.03178871367727688,0.03695820158170583,107230,296
2019-02-01,0.04501520115597193,0.046894843038195334,44768,123
2019-02-02,0.029948263335896626,0.03417428161987608,4103,10
2019-02-03,0.020071717411290678,0.030621294748250292,49666,122
2019-02-04,0.03264905949147629,0.03820823761664876,78754,239
2019-02-05,0.03419202548111952,0.03291127177909921,87023,240
2019-02-06,0.023572197656486885,0.025641060748546055,92034,239
2019-02-07,0.03567316470103271,0.0399897825528586,83964,238
2019-02-08,0.034370098290985016,0.03670162289397396,38714,99
2019-02-09,0.012150479108322721,0.011382654526746819,4041,11
2019-02-10,0.03829268056020179,0.04049430835180353,48392,115
2019-02-11,0.04269711266563515,0.043454343190267176,75277,233
2019-02-12,0.03414521307632231,0.0358786492040505,84243,253
2019-02-13,0.028453804161510176,0.029870105590541915,82937,222
2019-02-14,0.027778792306559382,0.02683550781618729,80268,217
2019-02-15,0.026946390172347692,0.03249393877970539,40265,106
2019-02-16,0.10017555865088244,0.08428104752201171,4113,13
2019-02-17,0.017427598651196176,0.019747718322421098,31614,69
2019-02-18,0.05335537750598142,0.05868588438516725,41898,117
2019-02-19,0.03240684696517674,0.027565847769083083,76951,206
2019-02-20,0.036748862368517404,0.03633189027288546,76637,199
2019-02-21,0.030623314044597706,0.028672311786822356,93361,248
2019-02-22,0.01259449901013089,0.0169279679430681,41691,114
2019-02-23,0.031590565518396466,0.0355586168512449,7407,19
2019-02-24,0.025141013182165196,0.029269628628077873,35723,92
2019-02-25,0.029299042961236282,0.03279035697683602,69481,193
2019-02-26,0.039365257339928905,0.04289776923923314,63513,185
2019-02-27,0.03378547054145329,0.030534943614513272,80013,214
2019-02-28,0.02394152105731758,0.03183040391005662,65084,173
2019-03-01,0.03755755400493691,0.04164842355854787,31326,87
2019-03-02,0.03207558987888012,0.02461540968334874,3939,11
2019-03-03,0.034083197768644095,0.029516681949722078,34042,83
2019-03-04,0.04183703407466955,0.04161300633276105,62791,173
2019-03-05,0.04905084504111971,0.04817684018580779,80350,224
2019-03-06,0.034654405505717856,0.03343135898801339,74187,210
2019-03-07,0.0356186393659527,0.03177856148845066,87034,239
2019-03-08,0.035078417014893525,0.03983388621604706,39752,104
2019-03-09,0.030190953580235474,0.02825065709091812,4760,17
2019-03-10,0.048726176987699044,0.046212327572464754,36681,87
2019-03-11,0.06641586674438442,0.058211625485867245,70358,206
2019-03-12,0.05430689704203212,0.05539899816928561,80177,214
